year,winter,spring,summer,autumn,station_id,station_name
1945,845.1,1004.0,218.3,1067.7,1036240,PORT ALICE               
1946,1781.4,848.5,212.4,767.7,1036240,PORT ALICE               
1947,1335.4,442.3,307.9,1209.8,1036240,PORT ALICE               
1948,1309.7,549.1,372.0,1426.1,1036240,PORT ALICE               
1949,682.4,687.1,171.2,1058.7,1036240,PORT ALICE               
1950,1066.6,857.0,170.6,1160.7,1036240,PORT ALICE               
1951,1430.9,371.3,47.5,873.4,1036240,PORT ALICE               
1952,1405.0,944.7,188.0,805.4,1036240,PORT ALICE               
1953,1712.8,644.5,220.6,1671.2,1036240,PORT ALICE               
1954,1399.3,380.5,297.8,1606.8,1036240,PORT ALICE               
1955,1215.1,527.3,184.3,1053.8,1036240,PORT ALICE               
1958,1851.9,440.2,174.4,1130.4,1036240,PORT ALICE               
1959,1295.7,718.6,304.0,682.9,1036240,PORT ALICE               
1960,1305.9,888.9,177.0,1099.7,1036240,PORT ALICE               
1961,1533.2,608.2,192.9,754.2,1036240,PORT ALICE               
1962,871.0,638.6,243.1,1745.2,1036240,PORT ALICE               
1966,1627.4,790.9,262.2,1163.4,1036240,PORT ALICE               
1967,1853.6,586.1,184.0,1526.6,1036240,PORT ALICE               
1968,1716.0,824.6,220.3,1921.8,1036240,PORT ALICE               
1969,1000.7,837.4,272.5,1186.2,1036240,PORT ALICE               
1971,1261.9,986.6,514.5,1608.5,1036240,PORT ALICE               
1972,1062.0,768.1,189.9,748.8,1036240,PORT ALICE               
1974,1759.0,788.9,238.6,756.5,1036240,PORT ALICE               
1975,1445.0,548.1,306.7,1581.7,1036240,PORT ALICE               
1976,1285.9,1020.5,346.7,648.1,1036240,PORT ALICE               
1977,1010.6,838.9,151.7,1420.5,1036240,PORT ALICE               
1980,1296.1,616.8,203.7,1117.5,1036240,PORT ALICE               
1981,1658.1,691.5,248.8,1340.8,1036240,PORT ALICE               
1982,1319.2,525.5,127.3,1004.4,1036240,PORT ALICE               
1983,1573.6,520.2,377.2,993.7,1036240,PORT ALICE               
1984,1360.5,1040.9,282.2,1167.9,1036240,PORT ALICE               
1985,770.7,593.7,74.1,720.1,1036240,PORT ALICE               
1987,1722.1,1178.3,294.6,1222.3,1036240,PORT ALICE               
1988,1522.3,1010.5,228.2,1088.5,1036240,PORT ALICE               
1989,845.2,678.0,239.7,1011.2,1036240,PORT ALICE               
1990,1388.8,451.6,262.3,1864.4,1036240,PORT ALICE               
1991,1319.3,423.6,450.9,1027.3,1036240,PORT ALICE               
1992,1908.5,368.9,160.1,1364.9,1036240,PORT ALICE               
1993,627.0,1205.5,230.1,543.0,1036240,PORT ALICE               
1994,1742.7,690.9,219.1,1521.3,1036240,PORT ALICE               
1995,1411.5,455.3,283.2,1364.8,1036240,PORT ALICE               
1996,1498.6,1007.1,265.7,841.9,1036240,PORT ALICE               
1997,1264.6,1065.3,470.1,1415.5,1036240,PORT ALICE               
1998,2058.9,474.0,226.4,952.8,1036240,PORT ALICE               
1999,1902.1,728.7,213.6,1088.1,1036240,PORT ALICE               
2000,1031.7,798.9,293.3,853.2,1036240,PORT ALICE               
2001,806.8,830.6,402.2,1539.1,1036240,PORT ALICE               
2002,1358.8,563.8,209.1,1035.8,1036240,PORT ALICE               
2003,1305.1,1024.1,290.9,1071.3,1036240,PORT ALICE               
2006,1427.9,707.2,130.3,931.8,1036240,PORT ALICE               
2007,1685.0,1090.9,392.5,1139.0,1036240,PORT ALICE               
2008,1313.1,547.8,350.2,945.9,1036240,PORT ALICE               
2009,718.2,586.6,122.8,1613.5,1036240,PORT ALICE               
2010,1107.0,841.5,123.7,1471.6,1036240,PORT ALICE               
2011,1171.6,849.7,209.1,1687.1,1036240,PORT ALICE               
2012,1377.4,629.1,167.9,948.4,1036240,PORT ALICE               
2013,970.0,474.0,151.1,675.1,1036240,PORT ALICE               
2014,714.2,735.8,117.7,1338.4,1036240,PORT ALICE               
1896,1040.2,493.5,360.3,636.6,1036570,QUATSINO                 
1897,1325.8,653.1,529.7,714.3,1036570,QUATSINO                 
1898,1288.9,692.5,256.9,959.9,1036570,QUATSINO                 
1899,1336.8,874.4,94.8,1161.8,1036570,QUATSINO                 
1902,1276.1,844.1,374.7,899.4,1036570,QUATSINO                 
1906,1330.2,536.9,449.8,1556.7,1036570,QUATSINO                 
1910,931.0,657.0,300.7,655.9,1036570,QUATSINO                 
1912,1011.2,229.1,120.8,845.2,1036570,QUATSINO                 
1913,871.9,633.4,307.8,1019.9,1036570,QUATSINO                 
1914,1015.3,674.6,89.2,992.8,1036570,QUATSINO                 
1915,642.6,468.7,127.3,906.0,1036570,QUATSINO                 
1917,580.5,375.0,215.8,891.8,1036570,QUATSINO                 
1918,1257.4,612.2,215.3,860.1,1036570,QUATSINO                 
1919,1008.4,565.0,85.9,435.2,1036570,QUATSINO                 
1920,680.4,327.7,207.7,753.3,1036570,QUATSINO                 
1921,1139.0,335.5,257.5,874.6,1036570,QUATSINO                 
1922,381.8,578.7,48.8,666.0,1036570,QUATSINO                 
1923,712.3,347.3,116.9,592.7,1036570,QUATSINO                 
1924,1140.2,334.5,232.1,979.9,1036570,QUATSINO                 
1925,967.7,445.1,121.5,529.6,1036570,QUATSINO                 
1926,1102.9,408.7,197.9,444.0,1036570,QUATSINO                 
1927,979.3,540.8,120.9,940.0,1036570,QUATSINO                 
1928,680.6,525.7,171.2,795.6,1036570,QUATSINO                 
1929,530.7,422.1,275.0,471.2,1036570,QUATSINO                 
1930,874.8,400.3,173.0,614.5,1036570,QUATSINO                 
1931,1090.5,537.4,210.9,807.3,1036570,QUATSINO                 
1932,813.3,387.9,193.2,1151.4,1036570,QUATSINO                 
1933,988.8,488.2,140.3,889.7,1036570,QUATSINO                 
1934,1018.8,478.7,221.2,848.3,1036570,QUATSINO                 
1935,868.4,301.9,164.7,674.9,1036570,QUATSINO                 
1936,632.7,537.4,380.9,477.7,1036570,QUATSINO                 
1937,773.1,702.5,233.3,712.0,1036570,QUATSINO                 
1938,718.8,472.0,74.7,866.2,1036570,QUATSINO                 
1939,1107.3,517.3,227.5,1093.4,1036570,QUATSINO                 
1940,1404.9,506.5,274.5,764.8,1036570,QUATSINO                 
1941,1175.3,524.4,137.1,878.9,1036570,QUATSINO                 
1942,724.7,545.9,180.3,643.1,1036570,QUATSINO                 
1943,780.0,487.1,162.4,610.0,1036570,QUATSINO                 
1944,771.3,331.8,101.8,794.7,1036570,QUATSINO                 
1945,616.7,558.8,214.2,762.0,1036570,QUATSINO                 
1946,1139.0,513.5,142.8,586.4,1036570,QUATSINO                 
1947,985.9,279.9,228.7,911.2,1036570,QUATSINO                 
1950,1178.4,913.3,101.3,853.5,1036570,QUATSINO                 
1953,1180.7,402.7,183.3,1129.9,1036570,QUATSINO                 
1954,1108.0,261.1,193.4,1037.1,1036570,QUATSINO                 
1955,977.9,398.1,183.4,753.2,1036570,QUATSINO                 
1956,824.3,314.7,173.9,773.3,1036570,QUATSINO                 
1957,830.8,322.9,346.4,525.2,1036570,QUATSINO                 
1958,1325.3,345.5,161.3,869.0,1036570,QUATSINO                 
1959,840.1,496.7,227.7,586.5,1036570,QUATSINO                 
1960,879.2,607.9,251.7,821.8,1036570,QUATSINO                 
1961,972.6,399.0,161.6,743.9,1036570,QUATSINO                 
1962,747.2,434.7,220.8,1124.4,1036570,QUATSINO                 
1963,1007.5,469.2,205.8,1247.4,1036570,QUATSINO                 
1964,1018.9,557.8,271.2,770.4,1036570,QUATSINO                 
1965,865.5,258.6,61.5,946.0,1036570,QUATSINO                 
1966,1050.4,492.8,196.2,825.1,1036570,QUATSINO                 
1967,1296.3,435.5,187.5,1088.5,1036570,QUATSINO                 
1968,1184.5,483.8,205.4,1262.7,1036570,QUATSINO                 
1969,791.5,469.9,258.9,905.0,1036570,QUATSINO                 
1971,1367.5,562.3,305.3,1377.3,1036570,QUATSINO                 
1972,873.8,539.8,159.5,652.9,1036570,QUATSINO                 
1973,896.4,502.6,164.3,700.3,1036570,QUATSINO                 
1974,1315.4,597.3,189.5,579.5,1036570,QUATSINO                 
1975,932.3,427.0,239.6,1180.5,1036570,QUATSINO                 
1976,1011.1,695.0,303.4,573.1,1036570,QUATSINO                 
1977,980.0,652.9,212.3,999.9,1036570,QUATSINO                 
1978,514.2,532.1,215.0,913.0,1036570,QUATSINO                 
1979,727.2,379.9,194.4,749.5,1036570,QUATSINO                 
1980,940.6,482.0,227.1,834.7,1036570,QUATSINO                 
1981,1203.3,571.2,233.0,965.1,1036570,QUATSINO                 
1982,1159.4,363.5,126.0,785.1,1036570,QUATSINO                 
1983,1074.3,360.6,346.8,752.5,1036570,QUATSINO                 
1984,1042.9,660.0,286.1,933.9,1036570,QUATSINO                 
1985,804.3,478.0,63.4,711.0,1036570,QUATSINO                 
1986,890.7,720.9,223.4,803.0,1036570,QUATSINO                 
1987,1224.4,675.9,262.0,847.4,1036570,QUATSINO                 
1988,1076.8,647.8,205.2,954.8,1036570,QUATSINO                 
1989,768.9,486.0,192.2,899.5,1036570,QUATSINO                 
1990,953.2,297.6,183.7,1268.9,1036570,QUATSINO                 
1991,973.8,334.9,340.2,659.7,1036570,QUATSINO                 
1992,1360.6,266.3,180.8,862.9,1036570,QUATSINO                 
1993,489.6,645.1,209.9,515.4,1036570,QUATSINO                 
1994,891.3,518.6,191.5,1176.9,1036570,QUATSINO                 
1995,831.2,322.6,208.7,1241.3,1036570,QUATSINO                 
1996,925.8,599.4,272.0,775.3,1036570,QUATSINO                 
1997,938.9,683.8,332.6,1101.0,1036570,QUATSINO                 
1998,1431.1,325.9,159.0,748.8,1036570,QUATSINO                 
1999,1450.9,528.7,197.7,805.1,1036570,QUATSINO                 
2000,694.6,473.7,225.2,606.7,1036570,QUATSINO                 
2001,563.7,612.1,268.5,1034.0,1036570,QUATSINO                 
2002,976.1,467.3,180.9,694.9,1036570,QUATSINO                 
2003,772.4,669.7,233.6,839.2,1036570,QUATSINO                 
2004,842.4,357.7,357.6,1062.1,1036570,QUATSINO                 
1944,1363.5,655.2,91.8,948.9,1038205,TOFINO                   
1945,1032.7,871.5,183.6,787.7,1038205,TOFINO                   
1959,1429.6,907.5,322.8,762.7,1038205,TOFINO                   
1960,1274.5,854.0,227.0,1108.9,1038205,TOFINO                   
1961,1700.9,824.1,262.1,894.7,1038205,TOFINO                   
1962,1057.6,727.4,412.4,1393.0,1038205,TOFINO                   
1963,1173.0,552.5,228.7,1271.1,1038205,TOFINO                   
1964,1410.2,824.4,587.1,934.5,1038205,TOFINO                   
1965,1065.4,358.2,147.0,1178.2,1038205,TOFINO                   
1966,1372.6,596.7,303.3,996.9,1038205,TOFINO                   
1967,1819.0,584.7,107.6,1357.9,1038205,TOFINO                   
1968,1412.3,792.3,417.6,1515.5,1038205,TOFINO                   
1969,947.2,1048.3,228.6,1134.1,1038205,TOFINO                   
1970,777.7,706.1,172.7,735.6,1038205,TOFINO                   
1971,1380.4,825.4,376.7,1269.6,1038205,TOFINO                   
1972,1009.1,1143.6,342.1,641.2,1038205,TOFINO                   
1973,1448.0,682.4,300.6,954.3,1038205,TOFINO                   
1974,1806.9,1291.0,282.9,747.0,1038205,TOFINO                   
1975,1312.9,637.7,495.6,1539.8,1038205,TOFINO                   
1976,1400.2,974.1,497.6,665.1,1038205,TOFINO                   
1977,1055.8,919.3,287.3,1023.6,1038205,TOFINO                   
1978,914.8,645.2,363.1,901.7,1038205,TOFINO                   
1980,1249.8,674.7,311.5,963.0,1038205,TOFINO                   
1981,1331.9,979.4,402.1,1156.0,1038205,TOFINO                   
1982,1633.5,447.7,195.4,1058.9,1038205,TOFINO                   
1983,1569.5,632.0,512.5,970.6,1038205,TOFINO                   
1984,1316.2,967.1,305.9,1144.6,1038205,TOFINO                   
1985,726.1,642.4,114.6,837.3,1038205,TOFINO                   
1986,1133.0,1219.2,279.2,789.4,1038205,TOFINO                   
1987,1520.3,1102.1,281.2,685.2,1038205,TOFINO                   
1988,1197.6,1003.5,166.0,1167.6,1038205,TOFINO                   
1989,1058.0,650.6,351.2,806.8,1038205,TOFINO                   
1990,1117.8,568.4,307.1,1240.6,1038205,TOFINO                   
1991,1340.6,592.2,524.5,731.2,1038205,TOFINO                   
1992,1700.0,379.6,153.4,1040.6,1038205,TOFINO                   
1993,866.4,1143.0,332.8,409.0,1038205,TOFINO                   
1994,1362.4,614.9,258.1,1165.1,1038205,TOFINO                   
1995,1304.7,550.6,247.5,1446.8,1038205,TOFINO                   
1996,1140.0,859.1,211.4,1039.3,1038205,TOFINO                   
1997,1236.8,1012.3,503.3,1258.8,1038205,TOFINO                   
1998,1789.1,463.8,203.7,960.3,1038205,TOFINO                   
1999,2090.5,660.4,297.3,927.2,1038205,TOFINO                   
2000,1190.5,856.1,393.6,761.8,1038205,TOFINO                   
2001,810.9,834.5,495.6,893.5,1038205,TOFINO                   
2003,962.4,1072.8,181.0,1043.0,1038205,TOFINO                   
2004,1072.4,548.9,313.8,1290.4,1038205,TOFINO                   
2005,1453.4,1078.1,374.5,1155.1,1038205,TOFINO                   
2007,1762.8,1156.7,374.7,1227.4,1038205,TOFINO                   
2008,1259.1,518.7,372.9,863.8,1038205,TOFINO                   
2009,1100.5,656.8,155.7,1277.7,1038205,TOFINO                   
2010,924.8,823.0,199.0,1080.2,1038205,TOFINO                   
2011,1366.7,883.9,182.3,955.5,1038205,TOFINO                   
2012,1403.6,845.4,264.2,889.0,1038205,TOFINO                   
2013,1158.4,878.2,299.1,695.3,1038205,TOFINO                   
2014,682.7,812.4,151.3,1117.1,1038205,TOFINO                   
2015,1065.3,804.8,245.3,902.8,1038205,TOFINO                   
2016,1414.4,655.3,338.7,1341.1,1038205,TOFINO                   
2017,954.2,1107.9,195.4,892.7,1038205,TOFINO                   
1959,1403.4,803.1,301.4,767.7,1038332,UCLUELET KENNEDY CAMP    
1960,1258.3,848.9,228.2,1103.2,1038332,UCLUELET KENNEDY CAMP    
1961,1802.7,885.2,288.4,926.8,1038332,UCLUELET KENNEDY CAMP    
1962,1154.6,820.3,470.8,1381.7,1038332,UCLUELET KENNEDY CAMP    
1964,1510.7,843.3,610.1,932.2,1038332,UCLUELET KENNEDY CAMP    
1965,992.2,429.8,161.2,1249.3,1038332,UCLUELET KENNEDY CAMP    
1966,1358.7,632.1,310.4,1005.8,1038332,UCLUELET KENNEDY CAMP    
1967,1912.1,722.6,149.6,1329.3,1038332,UCLUELET KENNEDY CAMP    
1968,1504.6,704.0,348.1,1284.3,1038332,UCLUELET KENNEDY CAMP    
1969,1036.0,826.0,237.4,1056.6,1038332,UCLUELET KENNEDY CAMP    
1970,827.2,563.7,172.5,780.4,1038332,UCLUELET KENNEDY CAMP    
1971,1328.0,796.8,317.9,1118.4,1038332,UCLUELET KENNEDY CAMP    
1972,1163.4,1086.4,316.3,615.2,1038332,UCLUELET KENNEDY CAMP    
1973,1563.0,638.3,308.4,1011.0,1038332,UCLUELET KENNEDY CAMP    
1974,1607.2,1037.8,269.4,652.8,1038332,UCLUELET KENNEDY CAMP    
1975,1285.3,493.9,429.9,1251.4,1038332,UCLUELET KENNEDY CAMP    
1976,1236.0,766.8,443.0,523.0,1038332,UCLUELET KENNEDY CAMP    
1977,936.8,778.9,273.2,972.1,1038332,UCLUELET KENNEDY CAMP    
1978,963.2,634.8,382.9,742.3,1038332,UCLUELET KENNEDY CAMP    
1979,1033.1,540.6,232.1,766.0,1038332,UCLUELET KENNEDY CAMP    
1980,1156.5,595.0,265.6,1023.4,1038332,UCLUELET KENNEDY CAMP    
1981,1300.4,858.0,406.0,1148.2,1038332,UCLUELET KENNEDY CAMP    
1982,1650.1,501.1,192.5,1029.1,1038332,UCLUELET KENNEDY CAMP    
1983,1666.9,684.3,484.6,986.0,1038332,UCLUELET KENNEDY CAMP    
1984,1359.6,990.8,266.6,1150.5,1038332,UCLUELET KENNEDY CAMP    
1985,681.0,640.1,103.4,813.3,1038332,UCLUELET KENNEDY CAMP    
1986,1073.6,1214.7,270.0,787.2,1038332,UCLUELET KENNEDY CAMP    
1987,1447.3,1044.1,270.0,627.2,1038332,UCLUELET KENNEDY CAMP    
1988,1046.5,970.1,213.0,1111.3,1038332,UCLUELET KENNEDY CAMP    
1989,1054.0,641.9,358.6,764.0,1038332,UCLUELET KENNEDY CAMP    
1990,1162.0,599.7,340.7,1201.5,1038332,UCLUELET KENNEDY CAMP    
1991,1423.0,648.7,574.9,722.3,1038332,UCLUELET KENNEDY CAMP    
1992,1675.9,400.0,182.4,1056.0,1038332,UCLUELET KENNEDY CAMP    
1993,845.1,1105.7,337.1,373.3,1038332,UCLUELET KENNEDY CAMP    
1994,1390.2,577.8,307.2,986.8,1038332,UCLUELET KENNEDY CAMP    
1995,1315.1,538.7,285.1,1429.7,1038332,UCLUELET KENNEDY CAMP    
1996,1115.8,854.4,188.6,982.5,1038332,UCLUELET KENNEDY CAMP    
1997,1286.7,1079.8,593.5,1191.3,1038332,UCLUELET KENNEDY CAMP    
1998,1787.8,459.1,228.7,1008.7,1038332,UCLUELET KENNEDY CAMP    
1999,2205.6,700.4,347.4,879.6,1038332,UCLUELET KENNEDY CAMP    
2000,1261.4,814.1,427.2,835.8,1038332,UCLUELET KENNEDY CAMP    
2001,847.0,803.2,501.9,1021.6,1038332,UCLUELET KENNEDY CAMP    
2002,1310.4,563.9,240.8,909.5,1038332,UCLUELET KENNEDY CAMP    
2004,1257.2,621.7,297.9,1398.5,1038332,UCLUELET KENNEDY CAMP    
2006,1249.0,766.7,149.6,1037.4,1038332,UCLUELET KENNEDY CAMP    
2007,2017.8,1215.7,379.8,1206.3,1038332,UCLUELET KENNEDY CAMP    
2008,1343.9,569.3,487.6,940.0,1038332,UCLUELET KENNEDY CAMP    
2009,1103.8,687.1,180.5,1427.5,1038332,UCLUELET KENNEDY CAMP    
2010,1047.9,924.8,227.2,1180.5,1038332,UCLUELET KENNEDY CAMP    
2011,1485.5,1072.5,246.9,1057.9,1038332,UCLUELET KENNEDY CAMP    
2012,1653.6,949.2,321.5,948.1,1038332,UCLUELET KENNEDY CAMP    
2013,1231.7,905.9,380.4,724.4,1038332,UCLUELET KENNEDY CAMP    
2014,770.4,894.8,217.4,1056.0,1038332,UCLUELET KENNEDY CAMP    
2015,1170.2,824.5,268.7,903.5,1038332,UCLUELET KENNEDY CAMP    
2017,1026.8,1276.9,236.6,965.9,1038332,UCLUELET KENNEDY CAMP    
1915,461.5,416.2,98.0,626.7,1041050,BRITANNIA BEACH FURRY CRE
1916,828.1,614.9,219.0,366.1,1041050,BRITANNIA BEACH FURRY CRE
1917,422.4,425.3,236.8,515.9,1041050,BRITANNIA BEACH FURRY CRE
1919,842.5,563.4,131.5,462.6,1041050,BRITANNIA BEACH FURRY CRE
1920,728.5,415.8,246.1,1048.0,1041050,BRITANNIA BEACH FURRY CRE
1921,970.4,319.0,295.4,1118.4,1041050,BRITANNIA BEACH FURRY CRE
1922,537.1,392.3,144.4,528.2,1041050,BRITANNIA BEACH FURRY CRE
1923,823.9,322.6,143.0,451.3,1041050,BRITANNIA BEACH FURRY CRE
1924,1252.7,174.4,126.6,976.6,1041050,BRITANNIA BEACH FURRY CRE
1925,1092.9,348.1,206.4,396.9,1041050,BRITANNIA BEACH FURRY CRE
1926,745.9,351.9,123.9,653.1,1041050,BRITANNIA BEACH FURRY CRE
1927,716.2,537.2,164.8,684.1,1041050,BRITANNIA BEACH FURRY CRE
1928,544.1,523.2,100.5,639.3,1041050,BRITANNIA BEACH FURRY CRE
1929,313.3,335.4,291.9,304.3,1041050,BRITANNIA BEACH FURRY CRE
1930,795.4,449.7,208.6,413.1,1041050,BRITANNIA BEACH FURRY CRE
1931,745.3,442.3,150.3,817.5,1041050,BRITANNIA BEACH FURRY CRE
1932,939.6,516.8,265.3,607.0,1041050,BRITANNIA BEACH FURRY CRE
1933,838.4,423.9,150.2,724.8,1041050,BRITANNIA BEACH FURRY CRE
1934,1061.8,399.4,188.0,815.2,1041050,BRITANNIA BEACH FURRY CRE
1935,1020.1,334.7,132.0,530.2,1041050,BRITANNIA BEACH FURRY CRE
1936,633.5,502.9,294.8,357.4,1041050,BRITANNIA BEACH FURRY CRE
1937,705.9,543.9,312.7,733.3,1041050,BRITANNIA BEACH FURRY CRE
1938,658.1,381.7,72.9,597.0,1041050,BRITANNIA BEACH FURRY CRE
1939,833.7,363.3,263.6,880.8,1041050,BRITANNIA BEACH FURRY CRE
1940,1006.5,500.4,153.9,657.7,1041050,BRITANNIA BEACH FURRY CRE
1941,814.0,419.2,183.2,865.7,1041050,BRITANNIA BEACH FURRY CRE
1942,542.1,400.3,253.7,502.9,1041050,BRITANNIA BEACH FURRY CRE
1943,605.9,466.6,175.8,400.4,1041050,BRITANNIA BEACH FURRY CRE
1944,577.6,378.0,97.1,848.4,1041050,BRITANNIA BEACH FURRY CRE
1945,648.3,574.3,122.0,628.5,1041050,BRITANNIA BEACH FURRY CRE
1946,888.7,581.7,254.1,433.2,1041050,BRITANNIA BEACH FURRY CRE
1947,1003.7,392.3,266.3,585.4,1041050,BRITANNIA BEACH FURRY CRE
1948,885.7,459.6,214.2,736.5,1041050,BRITANNIA BEACH FURRY CRE
1949,568.2,324.6,245.2,698.7,1041050,BRITANNIA BEACH FURRY CRE
1950,769.4,589.1,179.4,759.9,1041050,BRITANNIA BEACH FURRY CRE
1951,1022.0,345.6,58.9,717.4,1041050,BRITANNIA BEACH FURRY CRE
1952,682.0,343.8,215.7,375.8,1041050,BRITANNIA BEACH FURRY CRE
1953,945.0,392.1,194.1,900.1,1041050,BRITANNIA BEACH FURRY CRE
1954,921.9,326.2,276.8,855.3,1041050,BRITANNIA BEACH FURRY CRE
1955,624.2,509.7,171.2,775.6,1041050,BRITANNIA BEACH FURRY CRE
1956,721.1,321.0,333.0,623.4,1041050,BRITANNIA BEACH FURRY CRE
1957,595.9,395.2,325.1,368.4,1041050,BRITANNIA BEACH FURRY CRE
1958,1130.1,284.2,128.1,756.6,1041050,BRITANNIA BEACH FURRY CRE
1959,828.2,597.5,253.8,682.1,1041050,BRITANNIA BEACH FURRY CRE
1960,677.1,655.4,216.7,659.0,1041050,BRITANNIA BEACH FURRY CRE
1961,1149.6,509.4,226.7,766.4,1041050,BRITANNIA BEACH FURRY CRE
1962,674.8,415.0,337.3,868.5,1041050,BRITANNIA BEACH FURRY CRE
1963,801.5,397.1,191.5,951.8,1041050,BRITANNIA BEACH FURRY CRE
1966,880.9,428.5,243.0,841.1,1041050,BRITANNIA BEACH FURRY CRE
1967,1301.8,379.6,72.2,891.5,1041050,BRITANNIA BEACH FURRY CRE
1968,1014.7,606.2,275.7,961.4,1041050,BRITANNIA BEACH FURRY CRE
1969,793.0,528.4,196.1,740.8,1041050,BRITANNIA BEACH FURRY CRE
1970,532.6,426.1,121.1,608.5,1041050,BRITANNIA BEACH FURRY CRE
1971,967.9,424.5,294.5,793.9,1041050,BRITANNIA BEACH FURRY CRE
1972,755.5,679.7,300.0,550.4,1041050,BRITANNIA BEACH FURRY CRE
1973,1056.9,362.0,228.4,704.7,1041050,BRITANNIA BEACH FURRY CRE
1974,1250.7,728.7,186.8,534.0,1041050,BRITANNIA BEACH FURRY CRE
1975,792.5,349.1,266.1,1064.9,1041050,BRITANNIA BEACH FURRY CRE
1976,985.2,513.0,276.5,436.4,1041050,BRITANNIA BEACH FURRY CRE
1977,645.4,455.3,191.7,739.9,1041050,BRITANNIA BEACH FURRY CRE
1978,507.2,391.8,265.2,472.9,1041050,BRITANNIA BEACH FURRY CRE
1979,632.7,339.8,206.7,531.7,1041050,BRITANNIA BEACH FURRY CRE
1980,952.6,442.7,213.5,797.3,1041050,BRITANNIA BEACH FURRY CRE
1984,755.8,596.6,202.8,948.4,1041050,BRITANNIA BEACH FURRY CRE
1985,421.3,389.6,94.2,652.2,1041050,BRITANNIA BEACH FURRY CRE
1987,841.9,650.0,193.9,379.0,1041050,BRITANNIA BEACH FURRY CRE
1988,716.9,604.2,155.7,679.2,1041050,BRITANNIA BEACH FURRY CRE
1989,605.5,373.1,179.2,735.6,1041050,BRITANNIA BEACH FURRY CRE
1990,875.9,308.1,199.6,977.5,1041050,BRITANNIA BEACH FURRY CRE
1991,872.1,380.6,383.1,408.1,1041050,BRITANNIA BEACH FURRY CRE
1995,863.4,391.6,282.3,947.2,1041050,BRITANNIA BEACH FURRY CRE
1996,917.5,595.3,114.4,786.0,1041050,BRITANNIA BEACH FURRY CRE
1998,968.7,318.6,115.8,792.3,1041050,BRITANNIA BEACH FURRY CRE
1925,429.1,117.5,112.0,168.7,1046390,POWELL RIVER             
1926,331.8,151.3,77.7,409.3,1046390,POWELL RIVER             
1927,429.2,190.2,173.5,517.5,1046390,POWELL RIVER             
1928,265.6,207.0,87.4,266.5,1046390,POWELL RIVER             
1929,165.2,183.2,106.1,133.4,1046390,POWELL RIVER             
1930,349.8,191.1,96.4,263.6,1046390,POWELL RIVER             
1931,402.2,131.5,191.9,315.7,1046390,POWELL RIVER             
1932,337.0,221.5,169.6,326.0,1046390,POWELL RIVER             
1933,240.8,188.4,99.5,385.4,1046390,POWELL RIVER             
1934,427.3,172.5,124.6,322.1,1046390,POWELL RIVER             
1935,520.6,163.2,107.5,193.1,1046390,POWELL RIVER             
1936,250.6,221.6,230.5,141.4,1046390,POWELL RIVER             
1937,279.4,199.9,160.3,294.0,1046390,POWELL RIVER             
1938,288.0,184.6,43.2,206.9,1046390,POWELL RIVER             
1939,414.4,144.5,189.2,342.3,1046390,POWELL RIVER             
1940,503.9,178.1,80.3,276.1,1046390,POWELL RIVER             
1941,365.0,231.2,166.4,373.2,1046390,POWELL RIVER             
1942,254.3,188.1,138.4,259.4,1046390,POWELL RIVER             
1943,352.0,228.6,112.7,212.7,1046390,POWELL RIVER             
1944,222.2,171.1,46.9,298.8,1046390,POWELL RIVER             
1945,250.5,239.9,62.1,303.0,1046390,POWELL RIVER             
1946,323.3,172.4,219.4,236.1,1046390,POWELL RIVER             
1947,360.6,148.2,168.1,278.8,1046390,POWELL RIVER             
1948,450.6,196.5,170.8,456.7,1046390,POWELL RIVER             
1949,189.4,150.9,184.1,262.5,1046390,POWELL RIVER             
1950,434.8,224.9,78.4,423.1,1046390,POWELL RIVER             
1951,516.5,121.3,61.3,358.0,1046390,POWELL RIVER             
1952,433.2,198.7,84.4,149.3,1046390,POWELL RIVER             
1953,476.4,193.4,241.0,374.4,1046390,POWELL RIVER             
1954,404.5,120.6,191.3,366.5,1046390,POWELL RIVER             
1955,288.1,201.3,138.8,411.6,1046390,POWELL RIVER             
1957,302.8,245.0,255.5,195.6,1046390,POWELL RIVER             
1958,594.1,130.5,203.0,313.2,1046390,POWELL RIVER             
1959,437.4,195.6,190.2,381.9,1046390,POWELL RIVER             
1960,357.9,219.2,108.0,398.6,1046390,POWELL RIVER             
1961,557.4,352.9,153.3,321.0,1046390,POWELL RIVER             
1962,319.9,234.0,253.7,360.1,1046390,POWELL RIVER             
1963,379.6,229.1,199.1,459.8,1046390,POWELL RIVER             
1964,497.1,209.2,228.4,329.6,1046390,POWELL RIVER             
1965,435.2,142.7,164.3,391.5,1046390,POWELL RIVER             
1966,416.7,168.0,115.4,394.5,1046390,POWELL RIVER             
1967,500.7,230.5,33.9,377.9,1046390,POWELL RIVER             
1968,459.4,278.1,200.7,477.2,1046390,POWELL RIVER             
1969,396.2,219.8,151.3,335.6,1046390,POWELL RIVER             
1970,357.9,123.0,68.8,325.9,1046390,POWELL RIVER             
1971,502.4,239.5,166.9,335.0,1046390,POWELL RIVER             
1972,315.9,342.3,191.6,300.2,1046390,POWELL RIVER             
1973,584.0,149.0,163.5,475.6,1046390,POWELL RIVER             
1974,499.3,361.5,82.0,250.4,1046390,POWELL RIVER             
